,filename,width,height,class,xmin,ymin,xmax,ymax
2188,T0001_YM_20100805100238_02jpg,3648,2736,Maize,1420,1585,80,290
2189,T0001_YM_20100805100238_02jpg,3648,2736,Maize,282,467,518,756
2190,T0001_YM_20100805100238_02jpg,3648,2736,Maize,41,166,1189,1325
2191,T0001_YM_20100805100238_02jpg,3648,2736,Maize,302,447,853,1024
2192,T0001_YM_20100805100238_02jpg,3648,2736,Maize,416,618,1052,1245
2193,T0001_YM_20100805100238_02jpg,3648,2736,Maize,652,837,972,1154
2194,T0001_YM_20100805100238_02jpg,3648,2736,Maize,905,1050,364,546
2195,T0001_YM_20100805100238_02jpg,3648,2736,Maize,1042,1201,554,790
2196,T0001_YM_20100805100238_02jpg,3648,2736,Maize,1417,1642,483,665
2197,T0001_YM_20100805100238_02jpg,3648,2736,Maize,1710,1838,273,495
2198,T0001_YM_20100805100238_02jpg,3648,2736,Maize,2119,2222,455,660
2199,T0001_YM_20100805100238_02jpg,3648,2736,Maize,2236,2330,71,279
2200,T0001_YM_20100805100238_02jpg,3648,2736,Maize,1963,2142,1007,1191
2201,T0001_YM_20100805100238_02jpg,3648,2736,Maize,1633,1772,975,1146
2202,T0001_YM_20100805100238_02jpg,3648,2736,Maize,1437,1573,981,1186
2203,T0001_YM_20100805100238_02jpg,3648,2736,Maize,1252,1389,1055,1260
2204,T0001_YM_20100805100238_02jpg,3648,2736,Maize,1008,1178,1066,1260
2205,T0001_YM_20100805100238_02jpg,3648,2736,Maize,2580,2768,136,367
2206,T0001_YM_20100805100238_02jpg,3648,2736,Maize,2788,2941,139,282
2207,T0001_YM_20100805100238_02jpg,3648,2736,Maize,3001,3066,165,350
2208,T0001_YM_20100805100238_02jpg,3648,2736,Maize,3098,3274,250,449
2209,T0001_YM_20100805100238_02jpg,3648,2736,Maize,2239,2415,611,796
2210,T0001_YM_20100805100238_02jpg,3648,2736,Maize,2591,2705,603,816
2211,T0001_YM_20100805100238_02jpg,3648,2736,Maize,2745,2975,606,816
2212,T0001_YM_20100805100238_02jpg,3648,2736,Maize,3007,3214,628,870
2213,T0001_YM_20100805100238_02jpg,3648,2736,Maize,3075,3245,1021,1234
2214,T0001_YM_20100805100238_02jpg,3648,2736,Maize,2745,2907,913,1129
2215,T0001_YM_20100805100238_02jpg,3648,2736,Maize,2520,2711,1049,1120
2216,T0001_YM_20100805100238_02jpg,3648,2736,Maize,2617,2799,1180,1299
2217,T0001_YM_20100805100238_02jpg,3648,2736,Maize,1755,1909,1464,1663
2218,T0001_YM_20100805100238_02jpg,3648,2736,Maize,2034,2279,1545,1749
2219,T0001_YM_20100805100238_02jpg,3648,2736,Maize,2290,2449,1835,2028
2220,T0001_YM_20100805100238_02jpg,3648,2736,Maize,2549,2682,1732,2000
2221,T0001_YM_20100805100238_02jpg,3648,2736,Maize,2779,2952,1766,1974
2222,T0001_YM_20100805100238_02jpg,3648,2736,Maize,3365,3589,2335,2585
2223,T0001_YM_20100805100238_02jpg,3648,2736,Maize,2657,2771,2597,2733
2224,T0001_YM_20100805100238_02jpg,3648,2736,Maize,2520,2654,2483,2614
2225,T0001_YM_20100805100238_02jpg,3648,2736,Maize,2060,2256,2418,2654
2226,T0001_YM_20100805100238_02jpg,3648,2736,Maize,1775,1940,2486,2625
2227,T0001_YM_20100805100238_02jpg,3648,2736,Maize,1644,1733,2489,2654
2228,T0001_YM_20100805100238_02jpg,3648,2736,Maize,1352,1562,2227,2420
2229,T0001_YM_20100805100238_02jpg,3648,2736,Maize,1027,1238,1465,1675
2230,T0001_YM_20100805100238_02jpg,3648,2736,Maize,678,857,1448,1741
2231,T0001_YM_20100805100238_02jpg,3648,2736,Maize,237,516,1587,1789
2232,T0001_YM_20100805100238_02jpg,3648,2736,Maize,280,575,2358,2543
2233,T0001_YM_20100805100238_02jpg,3648,2736,Maize,715,951,2199,2392
2234,T0001_YM_20100805100238_02jpg,3648,2736,Maize,1096,1226,2159,2392
2235,T0001_YM_20100805130237_02jpg,3648,2736,Maize,433,589,150,333
2236,T0001_YM_20100805130237_02jpg,3648,2736,Maize,267,444,623,875
2237,T0001_YM_20100805130237_02jpg,3648,2736,Maize,651,815,218,371
2238,T0001_YM_20100805130237_02jpg,3648,2736,Maize,917,1051,177,381
2239,T0001_YM_20100805130237_02jpg,3648,2736,Maize,930,1150,454,631
2240,T0001_YM_20100805130237_02jpg,3648,2736,Maize,978,1239,685,870
2241,T0001_YM_20100805130237_02jpg,3648,2736,Maize,1126,1357,126,338
2242,T0001_YM_20100805130237_02jpg,3648,2736,Maize,1405,1553,164,371
2243,T0001_YM_20100805130237_02jpg,3648,2736,Maize,1738,1875,365,521
2244,T0001_YM_20100805130237_02jpg,3648,2736,Maize,1400,1599,537,771
2245,T0001_YM_20100805130237_02jpg,3648,2736,Maize,1610,1744,1029,1219
2246,T0001_YM_20100805130237_02jpg,3648,2736,Maize,1427,1577,1080,1337
2247,T0001_YM_20100805130237_02jpg,3648,2736,Maize,1250,1357,1166,1364
2248,T0001_YM_20100805130237_02jpg,3648,2736,Maize,1024,1196,1168,1375
2249,T0001_YM_20100805130237_02jpg,3648,2736,Maize,605,742,996,1211
2250,T0001_YM_20100805130237_02jpg,3648,2736,Maize,264,436,975,1123
2251,T0001_YM_20100805130237_02jpg,3648,2736,Maize,412,522,1168,1319
2252,T0001_YM_20100805130237_02jpg,3648,2736,Maize,245,339,1171,1351
2253,T0001_YM_20100805130237_02jpg,3648,2736,Maize,38,192,1251,1396
2254,T0001_YM_20100805130237_02jpg,3648,2736,Maize,2206,2397,161,384
2255,T0001_YM_20100805130237_02jpg,3648,2736,Maize,2499,2636,247,446
2256,T0001_YM_20100805130237_02jpg,3648,2736,Maize,2032,2193,585,763
2257,T0001_YM_20100805130237_02jpg,3648,2736,Maize,2214,2370,661,892
2258,T0001_YM_20100805130237_02jpg,3648,2736,Maize,1965,2158,1093,1327
2259,T0001_YM_20100805130237_02jpg,3648,2736,Maize,2719,2872,223,419
2260,T0001_YM_20100805130237_02jpg,3648,2736,Maize,2923,3052,150,414
2261,T0001_YM_20100805130237_02jpg,3648,2736,Maize,3092,3235,258,440
2262,T0001_YM_20100805130237_02jpg,3648,2736,Maize,3004,3141,687,897
2263,T0001_YM_20100805130237_02jpg,3648,2736,Maize,2786,2934,717,873
2264,T0001_YM_20100805130237_02jpg,3648,2736,Maize,2598,2698,653,886
2265,T0001_YM_20100805130237_02jpg,3648,2736,Maize,3087,3329,1106,1294
2266,T0001_YM_20100805130237_02jpg,3648,2736,Maize,2802,2929,1004,1203
2267,T0001_YM_20100805130237_02jpg,3648,2736,Maize,2585,2684,1104,1262
2268,T0001_YM_20100805130237_02jpg,3648,2736,Maize,2652,2746,1292,1429
2269,T0001_YM_20100805130237_02jpg,3648,2736,Maize,2741,2993,1894,2079
2270,T0001_YM_20100805130237_02jpg,3648,2736,Maize,2515,2665,1786,1988
2271,T0001_YM_20100805130237_02jpg,3648,2736,Maize,2284,2472,1931,2066
2272,T0001_YM_20100805130237_02jpg,3648,2736,Maize,2150,2330,1687,1886
2273,T0001_YM_20100805130237_02jpg,3648,2736,Maize,1744,1849,1604,1711
2274,T0001_YM_20100805130237_02jpg,3648,2736,Maize,3321,3557,2514,2716
2275,T0001_YM_20100805130237_02jpg,3648,2736,Maize,2496,2641,2560,2710
2276,T0001_YM_20100805130237_02jpg,3648,2736,Maize,2040,2276,2493,2705
2277,T0001_YM_20100805130237_02jpg,3648,2736,Maize,1035,1217,1727,1897
2278,T0001_YM_20100805130237_02jpg,3648,2736,Maize,1260,1336,1641,1768
2279,T0001_YM_20100805130237_02jpg,3648,2736,Maize,659,801,1633,1829
2280,T0001_YM_20100805130237_02jpg,3648,2736,Maize,331,500,1829,1942
2281,T0001_YM_20100805130237_02jpg,3648,2736,Maize,288,573,2407,2573
2282,T0001_YM_20100805130237_02jpg,3648,2736,Maize,653,876,2321,2573
2283,T0001_YM_20100805130237_02jpg,3648,2736,Maize,1013,1209,2281,2469
2284,T0001_YM_20100805130237_02jpg,3648,2736,Maize,1432,1593,2584,2716
2285,T0001_YM_20100805140236_02jpg,3648,2736,Maize,382,548,201,376
2286,T0001_YM_20100805140236_02jpg,3648,2736,Maize,664,817,247,427
2287,T0001_YM_20100805140236_02jpg,3648,2736,Maize,554,666,3,150
2288,T0001_YM_20100805140236_02jpg,3648,2736,Maize,900,1042,282,416
2289,T0001_YM_20100805140236_02jpg,3648,2736,Maize,1182,1332,196,365
2290,T0001_YM_20100805140236_02jpg,3648,2736,Maize,1402,1520,207,416
2291,T0001_YM_20100805140236_02jpg,3648,2736,Maize,1741,1886,363,542
2292,T0001_YM_20100805140236_02jpg,3648,2736,Maize,1566,1703,199,397
2293,T0001_YM_20100805140236_02jpg,3648,2736,Maize,1402,1612,655,811
2294,T0001_YM_20100805140236_02jpg,3648,2736,Maize,1061,1209,636,843
2295,T0001_YM_20100805140236_02jpg,3648,2736,Maize,900,1042,588,773
2296,T0001_YM_20100805140236_02jpg,3648,2736,Maize,758,817,634,857
2297,T0001_YM_20100805140236_02jpg,3648,2736,Maize,255,433,690,878
2298,T0001_YM_20100805140236_02jpg,3648,2736,Maize,570,768,1050,1251
2299,T0001_YM_20100805140236_02jpg,3648,2736,Maize,269,406,1018,1160
2300,T0001_YM_20100805140236_02jpg,3648,2736,Maize,376,554,1222,1383
2301,T0001_YM_20100805140236_02jpg,3648,2736,Maize,78,191,1324,1466
2302,T0001_YM_20100805140236_02jpg,3648,2736,Maize,940,1198,1219,1504
2303,T0001_YM_20100805140236_02jpg,3648,2736,Maize,1222,1402,1222,1499
2304,T0001_YM_20100805140236_02jpg,3648,2736,Maize,1442,1630,1200,1418
2305,T0001_YM_20100805140236_02jpg,3648,2736,Maize,1593,1781,1012,1168
2306,T0001_YM_20100805140236_02jpg,3648,2736,Maize,1993,2143,1160,1351
2307,T0001_YM_20100805140236_02jpg,3648,2736,Maize,2130,2254,645,822
2308,T0001_YM_20100805140236_02jpg,3648,2736,Maize,2296,2447,169,395
2309,T0001_YM_20100805140236_02jpg,3648,2736,Maize,2262,2396,655,908
2310,T0001_YM_20100805140236_02jpg,3648,2736,Maize,2539,2636,298,462
2311,T0001_YM_20100805140236_02jpg,3648,2736,Maize,2743,2894,282,473
2312,T0001_YM_20100805140236_02jpg,3648,2736,Maize,2953,3055,183,414
2313,T0001_YM_20100805140236_02jpg,3648,2736,Maize,3090,3240,252,470
2314,T0001_YM_20100805140236_02jpg,3648,2736,Maize,2998,3138,661,910
2315,T0001_YM_20100805140236_02jpg,3648,2736,Maize,2829,2947,717,951
2316,T0001_YM_20100805140236_02jpg,3648,2736,Maize,2649,2786,661,892
2317,T0001_YM_20100805140236_02jpg,3648,2736,Maize,3060,3246,1114,1348
2318,T0001_YM_20100805140236_02jpg,3648,2736,Maize,2569,2700,1163,1353
2319,T0001_YM_20100805140236_02jpg,3648,2736,Maize,2703,2813,1254,1466
2320,T0001_YM_20100805140236_02jpg,3648,2736,Maize,3340,3568,2463,2678
2321,T0001_YM_20100805140236_02jpg,3648,2736,Maize,2765,2958,1894,2130
2322,T0001_YM_20100805140236_02jpg,3648,2736,Maize,2523,2733,1805,2066
2323,T0001_YM_20100805140236_02jpg,3648,2736,Maize,2316,2432,1862,2047
2324,T0001_YM_20100805140236_02jpg,3648,2736,Maize,2155,2314,1722,1907
2325,T0001_YM_20100805140236_02jpg,3648,2736,Maize,1715,1868,1666,1840
2326,T0001_YM_20100805140236_02jpg,3648,2736,Maize,2526,2665,2495,2643
2327,T0001_YM_20100805140236_02jpg,3648,2736,Maize,2093,2238,2511,2724
2328,T0001_YM_20100805140236_02jpg,3648,2736,Maize,1217,1368,1673,1842
2329,T0001_YM_20100805140236_02jpg,3648,2736,Maize,1064,1217,1789,1977
2330,T0001_YM_20100805140236_02jpg,3648,2736,Maize,635,841,1684,1874
2331,T0001_YM_20100805140236_02jpg,3648,2736,Maize,414,541,1896,2049
2332,T0001_YM_20100805140236_02jpg,3648,2736,Maize,1021,1239,2350,2565
2333,T0001_YM_20100805140236_02jpg,3648,2736,Maize,653,850,2371,2586
2334,T0001_YM_20100805140236_02jpg,3648,2736,Maize,320,530,2412,2632
2335,T0001_YM_20100805150241_02jpg,3648,2736,Maize,250,395,36,178
2336,T0001_YM_20100805150241_02jpg,3648,2736,Maize,412,583,198,377
2337,T0001_YM_20100805150241_02jpg,3648,2736,Maize,634,789,229,397
2338,T0001_YM_20100805150241_02jpg,3648,2736,Maize,850,1031,275,448
2339,T0001_YM_20100805150241_02jpg,3648,2736,Maize,1209,1318,170,382
2340,T0001_YM_20100805150241_02jpg,3648,2736,Maize,1382,1501,120,433
2341,T0001_YM_20100805150241_02jpg,3648,2736,Maize,232,405,667,870
2342,T0001_YM_20100805150241_02jpg,3648,2736,Maize,840,1074,578,779
2343,T0001_YM_20100805150241_02jpg,3648,2736,Maize,692,812,672,847
2344,T0001_YM_20100805150241_02jpg,3648,2736,Maize,1524,1616,127,361
2345,T0001_YM_20100805150241_02jpg,3648,2736,Maize,1710,1840,298,603
2346,T0001_YM_20100805150241_02jpg,3648,2736,Maize,1433,1565,544,804
2347,T0001_YM_20100805150241_02jpg,3648,2736,Maize,1588,1713,1023,1226
2348,T0001_YM_20100805150241_02jpg,3648,2736,Maize,1405,1560,1175,1341
2349,T0001_YM_20100805150241_02jpg,3648,2736,Maize,995,1178,1244,1450
2350,T0001_YM_20100805150241_02jpg,3648,2736,Maize,636,751,1033,1229
2351,T0001_YM_20100805150241_02jpg,3648,2736,Maize,262,387,977,1173
2352,T0001_YM_20100805150241_02jpg,3648,2736,Maize,415,530,1130,1359
2353,T0001_YM_20100805150241_02jpg,3648,2736,Maize,245,369,1254,1389
2354,T0001_YM_20100805150241_02jpg,3648,2736,Maize,31,176,1280,1450
2355,T0001_YM_20100805150241_02jpg,3648,2736,Maize,2383,2546,15,153
2356,T0001_YM_20100805150241_02jpg,3648,2736,Maize,2250,2373,219,382
2357,T0001_YM_20100805150241_02jpg,3648,2736,Maize,2110,2217,613,743
2358,T0001_YM_20100805150241_02jpg,3648,2736,Maize,2263,2393,646,829
2359,T0001_YM_20100805150241_02jpg,3648,2736,Maize,2505,2711,310,499
2360,T0001_YM_20100805150241_02jpg,3648,2736,Maize,2741,2914,290,478
2361,T0001_YM_20100805150241_02jpg,3648,2736,Maize,2958,3065,239,417
2362,T0001_YM_20100805150241_02jpg,3648,2736,Maize,3103,3225,275,478
2363,T0001_YM_20100805150241_02jpg,3648,2736,Maize,2993,3182,10,117
2364,T0001_YM_20100805150241_02jpg,3648,2736,Maize,3087,3255,1097,1298
2365,T0001_YM_20100805150241_02jpg,3648,2736,Maize,2965,3118,651,870
2366,T0001_YM_20100805150241_02jpg,3648,2736,Maize,2792,2909,687,890
2367,T0001_YM_20100805150241_02jpg,3648,2736,Maize,2622,2754,659,890
2368,T0001_YM_20100805150241_02jpg,3648,2736,Maize,1909,2082,1160,1323
2369,T0001_YM_20100805150241_02jpg,3648,2736,Maize,2515,2647,1142,1236
2370,T0001_YM_20100805150241_02jpg,3648,2736,Maize,2604,2724,1267,1458
2371,T0001_YM_20100805150241_02jpg,3648,2736,Maize,2039,2222,1715,1918
2372,T0001_YM_20100805150241_02jpg,3648,2736,Maize,2250,2395,1842,2030
2373,T0001_YM_20100805150241_02jpg,3648,2736,Maize,2512,2645,1776,2000
2374,T0001_YM_20100805150241_02jpg,3648,2736,Maize,2706,2841,1908,2109
2375,T0001_YM_20100805150241_02jpg,3648,2736,Maize,3296,3533,2514,2692
2376,T0001_YM_20100805150241_02jpg,3648,2736,Maize,2492,2574,2503,2651
2377,T0001_YM_20100805150241_02jpg,3648,2736,Maize,2640,2810,2692,2736
2378,T0001_YM_20100805150241_02jpg,3648,2736,Maize,2006,2238,2460,2692
2379,T0001_YM_20100805150241_02jpg,3648,2736,Maize,1703,1813,1659,1806
2380,T0001_YM_20100805150241_02jpg,3648,2736,Maize,1233,1357,1247,1445
2381,T0001_YM_20100805150241_02jpg,3648,2736,Maize,1220,1324,1702,1878
2382,T0001_YM_20100805150241_02jpg,3648,2736,Maize,999,1164,1707,1857
2383,T0001_YM_20100805150241_02jpg,3648,2736,Maize,599,780,1644,1811
2384,T0001_YM_20100805150241_02jpg,3648,2736,Maize,370,543,1908,2068
2385,T0001_YM_20100805150241_02jpg,3648,2736,Maize,139,279,2002,2140
2386,T0001_YM_20100805150241_02jpg,3648,2736,Maize,215,559,2430,2605
2387,T0001_YM_20100805150241_02jpg,3648,2736,Maize,615,846,2407,2580
2388,T0001_YM_20100805150241_02jpg,3648,2736,Maize,1034,1200,2366,2534
2389,T0001_YM_20100805150241_02jpg,3648,2736,Maize,1253,1510,2542,2736
2390,T0001_YM_20100805160242_02jpg,3648,2736,Maize,225,387,11,156
2391,T0001_YM_20100805160242_02jpg,3648,2736,Maize,458,576,171,378
2392,T0001_YM_20100805160242_02jpg,3648,2736,Maize,706,812,246,411
2393,T0001_YM_20100805160242_02jpg,3648,2736,Maize,860,1005,244,424
2394,T0001_YM_20100805160242_02jpg,3648,2736,Maize,240,451,633,875
2395,T0001_YM_20100805160242_02jpg,3648,2736,Maize,245,416,951,1121
2396,T0001_YM_20100805160242_02jpg,3648,2736,Maize,928,1073,580,804
2397,T0001_YM_20100805160242_02jpg,3648,2736,Maize,1091,1189,606,804
2398,T0001_YM_20100805160242_02jpg,3648,2736,Maize,715,803,631,831
2399,T0001_YM_20100805160242_02jpg,3648,2736,Maize,1207,1359,119,409
2400,T0001_YM_20100805160242_02jpg,3648,2736,Maize,1396,1515,125,409
2401,T0001_YM_20100805160242_02jpg,3648,2736,Maize,1548,1646,130,360
2402,T0001_YM_20100805160242_02jpg,3648,2736,Maize,1460,1605,536,773
2403,T0001_YM_20100805160242_02jpg,3648,2736,Maize,603,820,989,1204
2404,T0001_YM_20100805160242_02jpg,3648,2736,Maize,1719,1861,343,538
2405,T0001_YM_20100805160242_02jpg,3648,2736,Maize,2237,2351,163,338
2406,T0001_YM_20100805160242_02jpg,3648,2736,Maize,2070,2220,584,787
2407,T0001_YM_20100805160242_02jpg,3648,2736,Maize,2246,2380,598,853
2408,T0001_YM_20100805160242_02jpg,3648,2736,Maize,2551,2670,250,457
2409,T0001_YM_20100805160242_02jpg,3648,2736,Maize,2731,2870,250,457
2410,T0001_YM_20100805160242_02jpg,3648,2736,Maize,2940,3043,233,431
2411,T0001_YM_20100805160242_02jpg,3648,2736,Maize,3063,3213,250,457
2412,T0001_YM_20100805160242_02jpg,3648,2736,Maize,2573,2731,648,875
2413,T0001_YM_20100805160242_02jpg,3648,2736,Maize,2951,3098,631,883
2414,T0001_YM_20100805160242_02jpg,3648,2736,Maize,2802,2894,734,896
2415,T0001_YM_20100805160242_02jpg,3648,2736,Maize,3118,3298,1081,1244
2416,T0001_YM_20100805160242_02jpg,3648,2736,Maize,2756,2876,1035,1191
2417,T0001_YM_20100805160242_02jpg,3648,2736,Maize,1978,2129,1127,1279
2418,T0001_YM_20100805160242_02jpg,3648,2736,Maize,1631,1745,1035,1169
2419,T0001_YM_20100805160242_02jpg,3648,2736,Maize,2758,2903,1841,2043
2420,T0001_YM_20100805160242_02jpg,3648,2736,Maize,2521,2657,1780,1984
2421,T0001_YM_20100805160242_02jpg,3648,2736,Maize,2301,2428,1819,2004
2422,T0001_YM_20100805160242_02jpg,3648,2736,Maize,2101,2272,1650,1868
2423,T0001_YM_20100805160242_02jpg,3648,2736,Maize,3272,3602,2399,2680
2424,T0001_YM_20100805160242_02jpg,3648,2736,Maize,2663,2811,2636,2736
2425,T0001_YM_20100805160242_02jpg,3648,2736,Maize,2521,2683,2451,2609
2426,T0001_YM_20100805160242_02jpg,3648,2736,Maize,2048,2237,2458,2667
2427,T0001_YM_20100805160242_02jpg,3648,2736,Maize,391,532,2381,2592
2428,T0001_YM_20100805160242_02jpg,3648,2736,Maize,655,831,2359,2557
2429,T0001_YM_20100805160242_02jpg,3648,2736,Maize,1062,1235,2381,2557
2430,T0001_YM_20100805160242_02jpg,3648,2736,Maize,1349,1523,2583,2717
2431,T0001_YM_20100805160242_02jpg,3648,2736,Maize,1650,1861,2625,2736
2432,T0001_YM_20100805160242_02jpg,3648,2736,Maize,1237,1363,1669,1814
2433,T0001_YM_20100805160242_02jpg,3648,2736,Maize,1672,1844,1618,1790
2434,T0001_YM_20100805160242_02jpg,3648,2736,Maize,1004,1200,1713,1843
2435,T0001_YM_20100805160242_02jpg,3648,2736,Maize,640,813,1634,1801
2436,T0001_YM_20100805160242_02jpg,3648,2736,Maize,433,545,1884,2029
2437,T0001_YM_20100806090236_02jpg,3648,2736,Maize,166,360,142,313
2438,T0001_YM_20100806090236_02jpg,3648,2736,Maize,436,596,193,371
2439,T0001_YM_20100806090236_02jpg,3648,2736,Maize,230,421,575,817
2440,T0001_YM_20100806090236_02jpg,3648,2736,Maize,912,1034,120,336
2441,T0001_YM_20100806090236_02jpg,3648,2736,Maize,690,853,204,397
2442,T0001_YM_20100806090236_02jpg,3648,2736,Maize,927,1054,445,636
2443,T0001_YM_20100806090236_02jpg,3648,2736,Maize,1095,1245,575,773
2444,T0001_YM_20100806090236_02jpg,3648,2736,Maize,301,431,880,1094
2445,T0001_YM_20100806090236_02jpg,3648,2736,Maize,617,795,941,1186
2446,T0001_YM_20100806090236_02jpg,3648,2736,Maize,413,566,1114,1242
2447,T0001_YM_20100806090236_02jpg,3648,2736,Maize,1003,1184,1097,1315
2448,T0001_YM_20100806090236_02jpg,3648,2736,Maize,1263,1410,1145,1318
2449,T0001_YM_20100806090236_02jpg,3648,2736,Maize,1502,1621,1058,1287
2450,T0001_YM_20100806090236_02jpg,3648,2736,Maize,1637,1805,972,1196
2451,T0001_YM_20100806090236_02jpg,3648,2736,Maize,1403,1550,120,382
2452,T0001_YM_20100806090236_02jpg,3648,2736,Maize,1443,1632,483,697
2453,T0001_YM_20100806090236_02jpg,3648,2736,Maize,1576,1744,150,346
2454,T0001_YM_20100806090236_02jpg,3648,2736,Maize,1784,1876,290,486
2455,T0001_YM_20100806090236_02jpg,3648,2736,Maize,673,909,565,773
2456,T0001_YM_20100806090236_02jpg,3648,2736,Maize,2222,2337,130,356
2457,T0001_YM_20100806090236_02jpg,3648,2736,Maize,2105,2230,534,717
2458,T0001_YM_20100806090236_02jpg,3648,2736,Maize,2289,2383,557,807
2459,T0001_YM_20100806090236_02jpg,3648,2736,Maize,1983,2200,1000,1216
2460,T0001_YM_20100806090236_02jpg,3648,2736,Maize,2535,2673,168,422
2461,T0001_YM_20100806090236_02jpg,3648,2736,Maize,2721,2861,178,433
2462,T0001_YM_20100806090236_02jpg,3648,2736,Maize,2960,3047,181,420
2463,T0001_YM_20100806090236_02jpg,3648,2736,Maize,3085,3220,254,455
2464,T0001_YM_20100806090236_02jpg,3648,2736,Maize,2958,3227,649,799
2465,T0001_YM_20100806090236_02jpg,3648,2736,Maize,2792,2942,580,809
2466,T0001_YM_20100806090236_02jpg,3648,2736,Maize,2604,2752,606,840
2467,T0001_YM_20100806090236_02jpg,3648,2736,Maize,3062,3266,1074,1308
2468,T0001_YM_20100806090236_02jpg,3648,2736,Maize,2764,2965,1005,1163
2469,T0001_YM_20100806090236_02jpg,3648,2736,Maize,2535,2680,1063,1163
2470,T0001_YM_20100806090236_02jpg,3648,2736,Maize,2665,2790,1201,1343
2471,T0001_YM_20100806090236_02jpg,3648,2736,Maize,2078,2340,1527,1738
2472,T0001_YM_20100806090236_02jpg,3648,2736,Maize,1737,1890,1501,1659
2473,T0001_YM_20100806090236_02jpg,3648,2736,Maize,2248,2434,1814,2030
2474,T0001_YM_20100806090236_02jpg,3648,2736,Maize,2500,2699,1766,1946
2475,T0001_YM_20100806090236_02jpg,3648,2736,Maize,2831,2994,1796,2020
2476,T0001_YM_20100806090236_02jpg,3648,2736,Maize,3297,3622,2427,2692
2477,T0001_YM_20100806090236_02jpg,3648,2736,Maize,2516,2643,2519,2638
2478,T0001_YM_20100806090236_02jpg,3648,2736,Maize,2686,2834,2628,2730
2479,T0001_YM_20100806090236_02jpg,3648,2736,Maize,2086,2238,2447,2626
2480,T0001_YM_20100806090236_02jpg,3648,2736,Maize,1783,1956,2549,2689
2481,T0001_YM_20100806090236_02jpg,3648,2736,Maize,1620,1760,2514,2661
2482,T0001_YM_20100806090236_02jpg,3648,2736,Maize,1380,1568,2346,2534
2483,T0001_YM_20100806090236_02jpg,3648,2736,Maize,1052,1220,2254,2384
2484,T0001_YM_20100806090236_02jpg,3648,2736,Maize,688,851,2213,2414
2485,T0001_YM_20100806090236_02jpg,3648,2736,Maize,342,591,2361,2595
2486,T0001_YM_20100806090236_02jpg,3648,2736,Maize,1227,1357,1674,1832
2487,T0001_YM_20100806090236_02jpg,3648,2736,Maize,1034,1179,1532,1735
2488,T0001_YM_20100806090236_02jpg,3648,2736,Maize,617,835,1537,1725
2489,T0001_YM_20100806090236_02jpg,3648,2736,Maize,388,520,1694,1847
2490,T0001_YM_20100806090236_02jpg,3648,2736,Maize,0,132,1218,1441
2491,T0001_YM_20100806100236_02jpg,3648,2736,Maize,430,606,196,367
2492,T0001_YM_20100806100236_02jpg,3648,2736,Maize,243,444,582,802
2493,T0001_YM_20100806100236_02jpg,3648,2736,Maize,857,1063,77,302
2494,T0001_YM_20100806100236_02jpg,3648,2736,Maize,927,1111,440,626
2495,T0001_YM_20100806100236_02jpg,3648,2736,Maize,761,879,585,728
2496,T0001_YM_20100806100236_02jpg,3648,2736,Maize,645,773,996,1182
2497,T0001_YM_20100806100236_02jpg,3648,2736,Maize,270,405,904,1047
2498,T0001_YM_20100806100236_02jpg,3648,2736,Maize,442,560,1097,1281
2499,T0001_YM_20100806100236_02jpg,3648,2736,Maize,280,369,1213,1349
